Gene,logFC,logCPM,F,PValue,FDR
SBF1,-0.689785816366193,7.36874979404128,67.4922688632083,6.10884345283312e-08,2.85068354207072e-05
MT-CYB,1.0330989905958,11.7437195056961,67.1024962145876,6.39861046814326e-08,2.90732653534109e-05
TUBGCP6,-0.657982267797801,6.42022201249492,66.6666593306285,6.74062111799354e-08,2.96130262945668e-05
WDR90,-0.949972078074723,5.63775678437599,66.4868445938402,6.8876216281747e-08,2.96130262945668e-05
PABPC1,0.609145580655113,10.4253673835517,66.1848626453061,7.1421871762113e-08,2.96130262945668e-05
TPM4,0.634060806449481,7.58293746135985,66.1139874659587,7.20344668349245e-08,2.96130262945668e-05
RPL26,0.842667553651683,10.5293694252569,65.8753907144194,7.41394253452358e-08,2.97558412289853e-05
RSRC2,0.640831495458557,7.40006841680385,65.528285160462,7.73232079922572e-08,2.97558412289853e-05
TELO2,-0.885956734152721,6.35431982482439,65.503966141731,7.75520013497243e-08,2.97558412289853e-05
MIGA2,-0.774521694267297,4.81240260929046,65.0849913742951,8.16113652974761e-08,3.06326485483961e-05
UQCRB,0.831482291155022,8.22117091391487,64.7692102514797,8.48213909968304e-08,3.11601305734314e-05
TCEAL9,0.730602443963636,6.77308819137878,64.5027451926934,8.76399400599759e-08,3.15248167724072e-05
IK,0.662028403183678,7.51681548908465,64.1048237363513,9.20420753779847e-08,3.21684951925499e-05
RTEL1,-0.695093082853288,5.51725840412356,63.9962547634714,9.32858367878145e-08,3.21684951925499e-05
PFN1,0.863803830396272,9.78593175882961,63.6657054212221,9.71835515638926e-08,3.21684951925499e-05
AC112491.1,1.51159445269646,4.64165892549127,63.3989108391492,1.00463090743797e-07,3.21684951925499e-05
LAMA5,-0.678189317678683,5.74610424493383,63.0759021182862,1.04592695004733e-07,3.21684951925499e-05
MOCS2,0.647925627319618,6.1470251926432,62.983677582493,1.05805331722858e-07,3.21684951925499e-05
CCDC59,0.678429417031712,5.96663618135785,62.97508108758,1.05919265283501e-07,3.21684951925499e-05
DNAJC8,0.625378351517515,8.73683074104729,62.9699131669,1.05987627915395e-07,3.21684951925499e-05
NDUFAF2,0.904116768304531,5.39314111232361,62.9541457411127,1.06197395226187e-07,3.21684951925499e-05
MT-ND5,1.09831211694526,12.0641844712725,62.755281121895,1.08877301675486e-07,3.24116463918783e-05
CLN6,-0.740988211772147,6.29477267265297,62.530272656233,1.12000020001976e-07,3.25663193394192e-05
NCL,0.629487384262725,11.0532931486447,62.4477721612933,1.13169185703994e-07,3.25663193394192e-05
MT-ATP8,1.54638054430165,10.6331553308929,62.222535372995,1.1643054824843e-07,3.29555712468424e-05
CLCN7,-0.805913556827301,5.46722513714743,61.9027777630484,1.21240869358217e-07,3.37636266183706e-05
MNAT1,0.613029373245405,5.95423026432004,61.6703676110369,1.24870875035451e-07,3.42225480692396e-05
CFDP1,0.746626136936116,7.07175435724196,61.4236482640069,1.28857060503416e-07,3.47632188539371e-05
MFSD10,-1.01136536325529,5.66297887563239,60.7804708494128,1.39923417581986e-07,3.71679650457011e-05
WDR81,-0.803254308619681,4.95963482097068,60.4169095361299,1.46636714745294e-07,3.76832212769059e-05
DHFR,0.511943931733024,7.98129393795145,60.3490630171554,1.47925082660683e-07,3.76832212769059e-05
SSB,0.62469484739765,8.66615556266078,60.3237170735848,1.48410694244735e-07,3.76832212769059e-05
HNRNPC,0.596907828624532,10.3902642831752,59.976101389426,1.55250449855405e-07,3.86203718744395e-05
UPF3B,0.725207294863001,7.01966472171708,59.9009340309505,1.56774558103163e-07,3.86203718744395e-05
FASN,-0.607591245386862,9.30601028290305,59.801690904161,1.58811907974354e-07,3.86203718744395e-05
