Gene,logFC,logCPM,F,PValue,FDR
IVD,-0.363862571139466,5.8215905016938,20.6861398886802,0.000182205608382222,0.0133804034423749
CLPTM1L,-0.389276193147697,7.19685943463155,20.6717175424778,0.000182889795690981,0.0133804034423749
ERICH1,0.401482292362949,4.94776373479248,20.6402394762791,0.000184394476679802,0.0134335655457952
AMH,-0.579113884840159,4.75137429809563,20.6074735581678,0.000185975514127084,0.0134918202811691
CHDH,-0.375844955938915,5.20475127671966,20.5852265287467,0.000187056104355062,0.0135134338819853
TAF1C,-0.422392114249411,5.87363278053684,20.5185850144396,0.000190336002464034,0.0135737241216033
SLC39A14,-0.44500025560291,6.44287706458215,20.5168975905569,0.000190419775520575,0.0135737241216033
EIF4G2,-0.369048222540966,10.0480328693638,20.5043703756923,0.000191043732966492,0.0135737241216033
CTNNB1,-0.338363201024061,8.92360215131321,20.4898990393199,0.000191767416490489,0.0135737241216033
PC,-0.378490072303144,4.55133077065143,20.4888556253879,0.000191821422777204,0.0135737241216033
EHBP1L1,0.567864943558424,2.86754392775578,20.4682042620918,0.0001928703893752,0.0135922454814376
SHOX2,0.490103007748248,3.2024352707686,20.3752108225963,0.000197618465759528,0.0138307277740422
LAMA5,-0.360154396412243,5.74610424493383,20.360150855343,0.000198392812874525,0.0138307277740422
LRWD1,-0.441900133774819,5.83059132514352,20.3550649098385,0.000198657505384134,0.0138307277740422
SLC27A4,-0.436136757552195,6.20538697377453,20.3212388401691,0.000200428005981105,0.0138767617265699
C12orf49,-0.366097626964288,5.77018386476033,20.3117839792609,0.000200926122532287,0.0138767617265699
TPCN2,-0.403693001281773,4.34413038254417,20.2778699508837,0.000202726420566644,0.0139125946717598
WDR78,0.671586952858922,1.74114926760828,20.2529963572826,0.000204108058462243,0.0139125946717598
LINC01278,0.45571134429291,4.70387224303729,20.2475739818092,0.000204345566690065,0.0139125946717598
SMYD2,-0.341268895738749,5.35645630098387,20.2415726524526,0.000204668078687999,0.0139125946717598
ALDH16A1,-0.396756972450123,4.87645811790931,20.1362241798823,0.000210427514649645,0.0142353008106809
RP9,0.452433858876862,3.95162742176032,20.1213088375353,0.000211258949503476,0.0142353008106809
KRCC1,0.66182652135782,3.28375478436496,20.1100958587946,0.000211888816653828,0.0142353008106809
HNRNPA1P48,0.377007450000581,5.34805412793567,20.0246113568603,0.000216722487704972,0.0144607607311198
POLRMT,-0.399940874781701,6.64900035057262,20.0203353008556,0.000216967588942551,0.0144607607311198
AKR1B1,-0.360517525070927,8.06329916602919,20.0066040302593,0.000217757314380352,0.0144607607311198
CNNM3,-0.351636282347551,5.53362548606135,19.9453158388734,0.000221321801861065,0.0146411579729239
CEP63,0.510141427488607,4.48489976233579,19.9125972559169,0.000223251755602338,0.0147124611153816
SLC12A9,-0.516323183208713,4.7386123978669,19.8561046006782,0.000226626272877299,0.0147925209099524
TXNDC17,-0.409475852496707,6.0715039464497,19.8404278555088,0.000227570380031278,0.0147925209099524
WDR90,-0.476939132087766,5.63775678437599,19.832455091167,0.000228054180580111,0.0147925209099524
SS18L2,-0.374930198907179,4.93535287045008,19.8294572231651,0.000228236322810324,0.0147925209099524
EN1,0.502761247330774,3.0034731848919,19.8171850555693,0.0002289914830268,0.0147925209099524
PRRT2,0.604630634464019,3.14322660335083,19.8050538744137,0.000229729888170002,0.0147925209099524
XPA,0.457337319008153,4.57188868408257,19.7884428896408,0.000230740846615874,0.0147925209099524
MARVELD1,-0.371998911515054,5.81145875182126,19.7789940769167,0.000231320551702024,0.0147925209099524
CHID1,-0.437650049353716,5.70159088564182,19.743140839296,0.000233540935496295,0.0148794014475241
MT-ND2,0.687879393956817,11.8276168987943,19.6904748599238,0.00023684393077373,0.01503206479925
SLC52A2,-0.55669125308478,5.14256635080229,19.6763022345061,0.000237743069490376,0.01503206479925
IFRD2,-0.400167077734397,6.58330614001826,19.6617276052114,0.000238668922852073,0.01503206479925
FNBP4,0.342447955352545,7.02426498207349,19.6499727348783,0.000239419542441431,0.01503206479925
