Gene,logFC,logCPM,F,PValue,FDR
MT-ATP6,-0.633655267617172,12.4574688401562,19.2980259339565,0.000263143734966578,0.0329234762893691
MST1,0.482413929842577,2.97719834317183,19.2616114369254,0.000265758851870616,0.0330114556575399
DTWD2,-0.511996605471498,4.16471972664803,19.1891341407945,0.000271002593001913,0.0334223626483645
MAP1A,-0.402792370403617,4.7050010895068,19.1315490397043,0.000275258998376198,0.0337065380564783
MPC2,-0.328512111728087,5.49899713538384,19.0498003355386,0.00028142972485345,0.0342194762628146
REEP2,0.414325411284989,5.64789838495735,19.0013795322841,0.000285157638807056,0.0344302922492492
F12,0.563638789116334,3.10610862201611,18.8748542377833,0.000295172305546997,0.0352718589864721
SAT2,0.428029688253958,5.1925885574398,18.8617687824118,0.000296213341424676,0.0352718589864721
GLA,0.307767043124354,7.60262509566606,18.8110773377497,0.000300342008072573,0.0355185281601441
LRIF1,-0.449246247154773,4.18625219233221,18.7236102952638,0.000307621736855087,0.0361319517587751
HSD17B8,0.664535168593346,2.8257821217987,18.6858377642976,0.000310844461792271,0.0362493564651809
DICER1-AS1,0.553000385945375,3.04785611179082,18.6325978041734,0.000315412613964793,0.0362493564651809
PRIMA1,-0.663641342493556,1.78475375044128,18.6117035246593,0.000317290063708826,0.0362493564651809
BCLAF1,-0.506005892906283,8.62517426769449,18.5769374046075,0.000320258706890887,0.0362493564651809
NFATC4,0.474167587680526,5.09984854356008,18.5700154170791,0.000320870642375476,0.0362493564651809
SETD1A,-0.324499736017962,7.33216017049343,18.5660667809036,0.000321218089839724,0.0362493564651809
TMCO1,-0.31779771738594,7.05566081747176,18.5156616061556,0.000325708031036312,0.0365151833431483
DUSP9,0.416635135465291,5.46674558900662,18.4727882539475,0.000329582259464945,0.0365151833431483
TMSB4X,0.493122789480878,3.29560477749009,18.4692253074258,0.00032991825561978,0.0365151833431483
PLEKHH3,0.348376133247216,5.21201477165315,18.4149841249585,0.000334885657700379,0.0368288902283741
TMEM59L,0.514288130108328,2.79590610338334,18.375667258197,0.00033856893778672,0.0369982992394019
RBX1,0.393295702497325,5.90199203475629,18.3383720037746,0.000342058041050241,0.0371444914262482
C2CD4C,0.931158015849643,0.70531415034581,18.3074017059402,0.000345944925528678,0.0373317817761134
TCIRG1,0.478406814992373,3.33928574341005,18.2540163241709,0.000350171340657505,0.0373820041605565
LIPE-AS1,0.637782148610814,1.82344526728194,18.2125924141839,0.000354271543587443,0.0373820041605565
CXCR4,0.511162377770375,4.09123525487446,18.197927352009,0.00035565581297849,0.0373820041605565
PHF21B,0.429992758234972,4.08673675419606,18.1885958446441,0.000356579189481954,0.0373820041605565
BCAS2,-0.327103428627311,6.4840795420554,18.1819469625063,0.000357235647312164,0.0373820041605565
CTU1,0.480760548585301,4.06993538039924,18.1374252665973,0.000361694686802242,0.037620605194744
