Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AURKAIP1,4008.05617870387,0.229850030292982,0.162688719095983,1.41282094769813,0.157708377383973,0.784189813368042
CCNL2,5825.33773658955,-0.0694784785930561,0.0986401860047046,-0.704362809998578,0.481206860105786,0.910314240617501
MRPL20-AS1,1022.21304488369,0.0739483342733692,0.128957724398872,0.573430824854228,0.566353024182821,0.930972909427216
MRPL20,3610.86491100099,0.0167471697138688,0.152403655402894,0.109886929349536,0.912499048632071,0.988378334892937
AL391244.2,196.311057752532,0.316474763277532,0.290424975165773,1.08969541306456,0.275847337348936,0.842836607750428
ANKRD65,5.54367777955561,-2.23783567858343,1.51499592022666,-1.47712323756531,0.13964260559869,0.774814110718036
LINC01770,15.5280524638909,0.367614313719535,0.641994703046789,0.572612689754144,0.566906965714916,0.931100725360453
VWA1,635.20591190579,0.107264824348589,0.207518527447345,0.516892759735903,0.605231022113244,0.933953670129718
ATAD3C,13.477837714639,-0.269112146568324,0.756491589199889,-0.355737129679067,0.722037436096133,0.955731520433193
ATAD3B,2643.78305226991,-0.0594412699256391,0.172465357679691,-0.34465628764726,0.730352784109422,0.957970702125586
ATAD3A,2550.97912188577,0.0258506953970722,0.149742865327208,0.17263390372947,0.862939200665937,0.982226018307948
TMEM240,20.7493167363806,-0.432866522167363,0.639604039513428,-0.67677265218128,0.498550212196244,0.91439829333636
SSU72,5255.71067504778,0.10906002466111,0.118565046484882,0.919832850358779,0.357660113767773,0.874536665277329
AL645728.1,56.9193976285419,-0.120615315993762,0.341335506500474,-0.353362933819469,0.723816370213055,0.956310534206839
FNDC10,1051.21130744062,0.145638401399542,0.152874410379122,0.952666970478352,0.340758833465906,0.869842594779782
AL691432.4,81.1869014357224,0.100786454581616,0.377761516305582,0.266799158281881,0.789623802365206,0.970303145208377
AL691432.2,159.648848040782,0.370378858200108,0.260217453061292,1.42334364525837,0.154636560491421,0.783320785842482
MIB2,1252.74560038984,-0.0666237812156687,0.157262361505894,-0.423647340518739,0.671823024695714,0.94677390645894
MMP23B,20.1838832826908,-0.28749286958545,0.709189076480796,-0.405382540594215,0.685196342641588,0.949753562569465
CDK11B,1662.93573495587,0.0144621766059107,0.129115308273707,0.112009774822772,0.910815656158914,0.988378334892937
SLC35E2B,1675.61780167884,-0.0356055012266523,0.121609312317911,-0.292785976238173,0.769685748111972,0.964890930992403
CDK11A,613.593312486111,-0.156039256567631,0.148993662332509,-1.04728787872466,0.294966824863121,0.851900569957867
SLC35E2A,384.410232146086,0.208217854114475,0.219030487626931,0.950634116603563,0.341790143537299,0.869950142741296
NADK,2234.18888981235,0.105162839670257,0.126685906474472,0.830106857162108,0.406478370475166,0.891076698309869
GNB1,11915.8077639544,-0.00681055774142352,0.0786709770389106,-0.0865701431171373,0.931013199117044,0.989628576783494
AL109917.1,45.1144706927115,0.476941179131786,0.399473574348247,1.19392422868003,0.232507608970281,0.824525643978869
CALML6,24.6999830887411,0.558309873352243,0.560460211878751,0.996163262831273,0.319170825941839,0.863692524904552
TMEM52,186.145647792682,0.115866053921209,0.262468913688082,0.441446769040636,0.658889590062653,0.941828708209169
CFAP74,15.3780129111678,0.0920292336008173,0.698777643767101,0.131700311854124,0.895221338843247,0.986714670523944
GABRD,105.967708075024,0.379538222281311,0.328329051480675,1.1559690516867,0.247693816095528,0.829370449783066
AL391845.1,4.08105329134985,0.130376945685109,1.38949266772635,0.0938306107785709,0.925243715063466,0.989388060100411
PRKCZ,770.572557826942,-0.0206014065130197,0.150629627522386,-0.136768621498171,0.891213686943031,0.986627912656575
AL590822.2,3.27860650391282,-0.441768504137748,1.64334645890107,-0.268822500419762,0.78806627765516,0.969730906595148
PRKCZ-AS1,63.0101451610737,-0.36235579210913,0.364692219787563,-0.993593426040747,0.320420845972467,0.863849835437682
FAAP20,1523.69950689099,0.273630874188819,0.159377264191069,1.71687521164108,0.0860019749513409,0.724106166167509
SKI,3946.98401190208,-0.190169367688173,0.0944983861658472,-2.01240862838039,0.044176879693226,0.663055842653331
AL590822.3,30.6460768443663,0.36373325462359,0.494012332863837,0.736283753312379,0.461558031380706,0.905537844456458
MORN1,414.466666408167,-0.0316680370176485,0.166414361546457,-0.190296298488685,0.849076954035017,0.9808963506254
AL513477.2,6.73868793124908,-1.42510794807249,1.01365442426282,-1.40591104222616,0.159750541963031,0.785382614882435
RER1,2377.10961379129,0.0677826196200383,0.126985925925011,0.533780567620275,0.593493359798599,0.93336823740643
PEX10,587.67268287779,-0.00768629575959483,0.176432122383414,-0.0435651720092746,0.965251014036235,0.993950945339408
PLCH2,12.2291275362349,0.11407603862736,0.811196026911782,0.140626969120703,0.888164641675576,0.986594658804185
PANK4,1264.0025279923,-0.0264430564304487,0.119640936094929,-0.221020139874762,0.825076751385439,0.976572624148121
HES5,22.9283325961397,0.802528836064708,0.554798906821882,1.44652202121652,0.148030840045153,0.780221553947642
AL139246.5,145.33914404061,0.606933218336409,0.317850832409169,1.90949073103293,0.0561988163109059,0.690256757744599
TNFRSF14,6.54052972986053,-0.994260563154992,1.22566237507299,-0.811202647136643,0.417249305705672,0.894348446477317
PRXL2B,620.8598556454,-0.0753165187823475,0.20405073016329,-0.369106833002146,0.712048096014193,0.953224662516602
MMEL1,5.68401227138291,-2.10185967397433,1.23542151198004,-1.70132999433176,0.0888810387134411,0.729643125171659
TTC34,79.0771563650866,0.227322409448549,0.303112780237321,0.749959831025823,0.45327889788163,0.903021246146651
AL592464.3,1.99106528688951,-1.70473834788284,2.02943254967257,-0.840007394262935,0.400904240662075,0.890328752074953
PRDM16-DT,83.2909528732769,-0.198220112047008,0.308351706091591,-0.642837734090984,0.520329395597432,0.919314557825812
PRDM16,590.044773586762,-0.134301861889425,0.14978123385104,-0.896653462095191,0.369903860781336,0.879211111239144
AL354743.2,5.06269156435346,0.994381843940441,1.2407766047625,0.80141891789681,0.422889166803673,0.895720144444828
ARHGEF16,220.905134980239,0.115759279604259,0.228674623573865,0.506218301773514,0.612703408366766,0.934849529750913
MEGF6,193.11094645974,0.297909243111169,0.272601180047544,1.09283915447179,0.274464427030076,0.842710949831912
AL513320.1,6.72903415741833,0.500977929036662,1.11961567003981,0.447455267412298,0.654546379008318,0.940775618062286
TPRG1L,597.923000006487,-0.219589370921383,0.160810065280936,-1.36552006578543,0.172089650785675,0.794909333657097
WRAP73,1796.23733108847,0.0308149856164029,0.125711616890137,0.24512440758226,0.806360104803919,0.972625366494147
TP73,704.34462171905,0.0797680676054299,0.127862113045329,0.623860076339824,0.532719481416432,0.922148395946162
CCDC27,91.2426778820698,0.00156006666027647,0.297719106716498,0.00524006227709812,0.995819054345044,0.999155568870353
SMIM1,27.8171166797444,0.408414349163367,0.565522229127794,0.72218973565949,0.470177833123499,0.908018464012858
LRRC47,2542.60855766348,-0.0825383523854504,0.134606157848849,-0.61318407496731,0.539754633413857,0.9239828658439
AL365330.1,26.2760687813383,-0.859458653966581,0.524760621195366,-1.63781087843215,0.101461151575305,0.746054075346082
CEP104,1729.76752113103,-0.0738883816291947,0.10958659887325,-0.674246508139702,0.500154605934802,0.914739086657888
DFFB,787.560027951918,-0.0341255267697451,0.133844731999322,-0.254963540663803,0.798751259113728,0.971492949227052
C1orf174,844.45578527719,0.00950633392688809,0.129036451932416,0.0736716934209187,0.941271622941316,0.990437143371226
LINC01134,19.4459433931094,-0.0942780617839887,0.706295668158199,-0.133482429574907,0.893811859086486,0.986714670523944
NPHP4,608.098051612187,0.00373397126472372,0.155296126157004,0.0240442009541738,0.980817351623251,0.995855485607501
KCNAB2,328.234847779145,-0.102633652858367,0.179654855598731,-0.571282376512022,0.567808246026886,0.93143088216927
CHD5,56.2858856711527,-0.0675252965694479,0.421115607320657,-0.160348596431932,0.872606479669594,0.98410001420684
RPL22,10910.3101062093,0.0451834535821185,0.12208522340522,0.370097644267296,0.711309737297906,0.953224662516602
AL031847.1,5.58684993841631,2.94248058769385,1.14010095599388,2.58089476394549,0.00985446165268093,0.573690305178487
RNF207,289.603933396077,-0.246408970457828,0.198465985283205,-1.24156776843251,0.214396080009736,0.814146839562691
ICMT,5822.26768228784,-0.0170122835567654,0.112690766913999,-0.150964307215591,0.880003871867631,0.985658337854145
LINC00337,64.6623490624651,0.425419518419354,0.33854957900283,1.25659443935034,0.208900529320803,0.812043652284815
GPR153,492.205119269798,0.200544762908717,0.163558276900192,1.22613643717398,0.220147336002572,0.819576881529648
ACOT7,3025.89218406657,0.0449870764249201,0.146187797663505,0.307734825641681,0.758284117795571,0.964639142585963
HES2,34.8194875427582,0.165944184696609,0.531878088705166,0.31199665528729,0.755043065249283,0.964485974879895
ESPN,6.02026828847155,-1.07065286261249,1.15143195820177,-0.929844664277479,0.352451517093335,0.87271694985871
TNFRSF25,155.042855199553,-0.319252031414799,0.270971852927911,-1.17817414600524,0.238727187401291,0.824525643978869
PLEKHG5,470.565198129146,0.0444105177998508,0.157269154491465,0.282385429892173,0.777647985846049,0.966022703590132
NOL9,1719.4499603302,-0.126983537359281,0.147675813333483,-0.85988039945665,0.389854974078379,0.885616440121524
ZBTB48,876.371934065715,0.0432614974447554,0.120185852309011,0.359954991487062,0.718880792157331,0.955232912933156
KLHL21,1364.63789615527,-0.227293716824647,0.198292002857897,-1.14625760771368,0.251688577911692,0.830031706272508
PHF13,1321.17230355219,0.0577050639410158,0.144683654163028,0.398836097103232,0.690013977536687,0.949753562569465
THAP3,579.518273127333,0.219595706935358,0.165906649227182,1.32361004190168,0.185632588387931,0.802412449985412
DNAJC11,2289.75211115107,-0.169184755784625,0.109104764502893,-1.55066331480088,0.120982390338573,0.760755426348989
